PI656067	0.0319425
PI656068	0.0173379
PI656069	0.0244948
PI656070	0.0206666
PI656071	0.0208712
PI656072	0.0254912
PI656073	0.00968339
PI656074	0.0258747
PI656075	0.017529
PI656076	0.0193349
PI656077	0.00723752
PI656078	0.044663
PI656079	0.024461
PI656080	0.0412774
PI656081	0.0166974
PI656082	0.0100768
PI656083	0.00557578
PI656085	0.00712841
PI656086	0.0220398
PI656087	0.0187873
PI656088	0.0303524
PI656089	0.0297141
PI656090	0.031942
PI656091	0.0103915
PI656092	0.0216651
PI656093	0.00690151
PI656094	0.00883574
PI656095	0.0278901
PI656096	0.0216241
PI656097	0.0205504
PI656098	0.022323
PI656099	0.0284662
PI656100	0.0280327
PI656101	0.0185411
PI656102	0.0183606
PI656103	0.0245745
PI656104	0.0108788
PI656105	0.0185068
PI656106	0.0204016
PI656107	0.00782502
PI656108	0.0238428
PI656109	0.0289084
PI656110	0.0462636
PI656111	0.0193408
PI656112	0.0219298
PI656114	0.0365171
PI656115	0.0259725
PI656116	0.0432602
PI656118	0.0212644
PI656119	0.00987628
PI656120	0.0201762
PI656121	0.0246972
PI659691	0.00838024
PI659694	0.0284451
PI659695	0.0317943
PI659696	0.0224668
PI659753	0.0312296
SC0003	0.00827231
SC0027	0.00793222
SC0041	0.00573027
SC0092	0.00801815
SC0138	0.00941329
SC0150	0.00852344
SC0156	0.0100811
SC0157	0.00761338
SC0159	0.00829867
SC0178	0.00766544
SC0179	0.00770362
SC0191	0.00669699
SC0201	0.00839415
SC0236	0.00670404
SC0247	0.0101868
SC0249	0.0120276
SC0263	0.00674663
SC0266	0.0167957
SC0276	0.00835977
SC0287	0.00856272
SC0297	0.00998692
SC0314	0.00556326
SC0343	0.00677185
SC0371	0.0075255
SC0400	0.0168645
SC0409	0.00825685
SC0412	0.0100759
SC0436	0.00920212
SC0445	0.00783581
SC0448	0.00805995
SC0456	0.00759985
SC0458	0.00707766
SC0470	0.00798493
SC0479	0.00702358
SC0505	0.0106355
SC0517	0.00735016
SC0521	0.0086008
SC0540	0.00906624
SC0542	0.00473074
SC0547	0.0279242
SC0550	0.0173218
SC0551	0.00919587
SC0556	0.00587444
SC0581	0.00676153
SC0582	0.00783551
SC0602	0.0058303
SC0604	0.00450291
SC0615	0.0101331
SC0616	0.00918538
SC0618	0.0094281
SC0631	0.00557618
SC0636	0.00722499
SC0652	0.00698814
SC0685	0.00705277
SC0713	0.00812197
SC0741	0.00916911
SC0747	0.00619238
SC0753	0.00439343
SC0777	0.0069445
SC0814	0.00918929
SC0823	0.0112911
SC0834	0.008602
SC0837	0.00655251
SC0847	0.00811001
SC0848	0.0112299
SC0854	0.00711452
SC0858	0.00766561
SC0860	0.00647866
SC0864	0.00669343
SC0868	0.00570641
SC0870	0.00851726
SC0871	0.00766038
SC0877	0.00662652
SC0878	0.00784018
SC0893	0.0068371
SC0895	0.00862896
SC0914	0.00570238
SC0921	0.00784249
SC0923	0.00771596
SC0965	0.00704332
SC0999	0.0112486
SC1021	0.00920797
SC1023	0.00898863
SC1024	0.00884706
SC1058	0.0085206
SC1082	0.00761065
SC1097	0.00896808
SC1107	0.0069795
SC1114	0.00538598
SC1119	0.0093391
SC1120	0.00557337
SC1133	0.00471427
SC1166	0.00921894
SC1170	0.00849797
SC1178	0.00767558
SC1193	0.00884417
SC1216	0.00931712
SC1442	0.00879599
SC1446	0.00934851
Wild_PI156549	0.110422
