PSC	0	PI533909	19059500	862128	131301	667480	325949	0	5.5	766	0	0	10807276
PSC	0	PI533910	26084796	1235805	589183	1247628	577360	0	27.0	6533	0	0	2950421
PSC	0	PI533911	25721094	1250077	565591	1233184	582484	0	20.5	11775	0	0	3323443
PSC	0	PI533912	25577457	1330257	557525	1285368	602414	0	25.6	10155	0	0	3394966
PSC	0	PI533913	25312591	1471077	595924	1400591	666410	0	24.5	35144	0	0	3480613
PSC	0	PI533914	23183425	1066691	177667	834063	410295	0	17.1	4864	0	0	6432422
PSC	0	PI533915	25602261	1313864	460037	1198601	575300	0	18.7	14856	0	0	3484043
PSC	0	PI533916	22265490	1376192	221639	1070876	526955	0	15.8	11703	0	0	6996884
PSC	0	PI533917	21576314	1408616	209763	1085290	533089	0	12.5	8468	0	0	7665512
PSC	0	PI533918	22830411	995994	161106	778607	378493	0	10.8	3080	0	0	6872694
PSC	0	PI533919	24397553	1703940	678672	1615291	767321	0	24.9	15050	0	0	4080040
PSC	0	PI533920	17997066	1254995	166930	950729	471196	0	5.4	3622	0	0	11441214
PSC	0	PI533921	24455595	1654127	629644	1542435	741336	0	21.2	17028	0	0	4120839
PSC	0	PI533922	20110855	1527024	238833	1183431	582426	0	11.0	9974	0	0	8983493
PSC	0	PI533923	14668999	662818	95944	508812	249950	0	3.7	6484	0	0	15432444
PSC	0	PI533924	20039399	1578580	236615	1213022	602173	0	9.1	1159	0	0	9005611
PSC	0	PI533925	21062040	1522169	240650	1180651	582168	0	12.1	1772	0	0	8035346
PSC	0	PI533926	22191718	811351	121463	623166	309648	0	7.4	3774	0	0	7735673
PSC	0	PI533927	24830507	1614225	675124	1551717	737632	0	25.4	18283	0	0	3740349
PSC	0	PI533928	21251358	855777	125735	656231	325281	0	7.2	2025	0	0	8627335
PSC	0	PI533929	23201204	1045031	186730	821938	409823	0	14.9	2412	0	0	6427240
PSC	0	PI533930	22847682	1104208	194627	875362	423473	0	15.8	6522	0	0	6713688
PSC	0	PI533931	21554731	1359165	210425	1053795	515795	0	13.9	7996	0	0	7735884
PSC	0	PI533932	20910234	1205095	179505	927599	457001	0	9.3	1300	0	0	8565371
PSC	0	PI533934	14340261	689139	112162	537109	264192	0	3.6	4634	0	0	15718643
PSC	0	PI533935	16771603	1041419	147282	795637	393064	0	4.8	1333	0	0	12899901
PSC	0	PI533936	26668608	1127022	456233	1073091	510164	0	30.0	4009	0	0	2608342
PSC	0	PI533937	26741239	1087553	454782	1044909	497426	0	32.5	4493	0	0	2576631
PSC	0	PI533938	24783783	1373514	528714	1284939	617289	0	15.7	22720	0	0	4174194
PSC	0	PI533939	22524538	1057260	156325	814059	399526	0	10.6	1066	0	0	7122082
PSC	0	PI533940	26459795	1176441	418650	1077345	517746	0	26.1	5931	0	0	2805319
PSC	0	PI533941	17389011	780626	106380	592002	295004	0	4.5	1524	0	0	12584188
PSC	0	PI533942	17516691	1063454	151775	814989	400240	0	5.1	3534	0	0	12128285
PSC	0	PI533943	25101899	1445387	603453	1392495	656345	0	21.5	9051	0	0	3709466
PSC	0	PI533944	20963324	1388833	232605	1089726	531712	0	10.8	7425	0	0	8275443
PSC	0	PI533946	14002072	598981	91444	462279	228146	0	3.5	2075	0	0	16167708
PSC	0	PI533947	17169726	1009169	142160	772640	378689	0	4.8	2954	0	0	12539150
PSC	0	PI533948	27393416	831023	362132	808493	384662	0	28.4	1784	0	0	2273634
PSC	0	PI533949	26451895	1134865	415075	1055220	494720	0	22.5	13894	0	0	2858370
PSC	0	PI533950	13983319	792079	102940	600686	294333	0	3.8	5054	0	0	15981867
PSC	0	PI533951	21330634	1307273	196688	1009317	494644	0	10.7	9807	0	0	8025610
PSC	0	PI533952	23287580	952747	173146	755019	370874	0	10.9	1560	0	0	6446732
PSC	0	PI533953	13300838	441133	66981	339193	168921	0	3.3	600	0	0	17051253
PSC	0	PI533954	26096977	1275129	597791	1274862	598058	0	30.4	28097	0	0	2890308
PSC	0	PI533955	26635369	1107580	439643	1046970	500253	0	30.9	4564	0	0	2677613
PSC	0	PI533956	25764288	1368220	476367	1247768	596819	0	22.5	21244	0	0	3251330
PSC	0	PI533957	25777152	1510376	629429	1454266	685539	0	32.6	43092	0	0	2943248
PSC	0	PI533958	15647454	1175793	153971	889178	440586	0	4.5	1129	0	0	13882987
PSC	0	PI533959	22436266	1040750	231238	855635	416353	0	13.6	2664	0	0	7151951
PSC	0	PI533960	22071563	1094883	158213	841459	411637	0	9.4	5852	0	0	7535546
PSC	0	PI533961	22259799	1194407	188098	925937	456568	0	10.8	1255	0	0	7217901
PSC	0	PI533962	26321342	1154978	450642	1093715	511905	0	23.5	13564	0	0	2933243
PSC	0	PI533963	22939578	898105	142744	697270	343579	0	9.9	1357	0	0	6879778
PSC	0	PI533964	25739583	1290133	476673	1202191	564615	0	23.8	3052	0	0	3353816
PSC	0	PI533965	25510630	1356548	577604	1311983	622169	0	28.5	15290	0	0	3415423
PSC	0	PI533966	23170831	1052779	164285	816204	400860	0	14.0	2833	0	0	6472310
PSC	0	PI533967	25845657	1280214	557655	1247364	590505	0	23.5	11104	0	0	3176679
PSC	0	PI533968	18667778	834538	118245	639789	312994	0	5.2	3794	0	0	11239644
PSC	0	PI533969	22994410	998394	160252	780317	378329	0	12.6	5680	0	0	6707149
PSC	0	PI533970	26173036	1261684	516027	1208804	568907	0	27.3	14577	0	0	2909458
PSC	0	PI533971	20401345	862912	132827	667472	328267	0	6.1	1159	0	0	9463121
PSC	0	PI533972	26214242	1170185	437874	1094486	513573	0	23.7	2643	0	0	3037904
PSC	0	PI533973	22909737	1061865	173640	832687	402818	0	13.0	1574	0	0	6714963
PSC	0	PI533974	24466522	1018628	172456	803616	387468	0	40.0	2192	0	0	5202599
PSC	0	PI533975	23856074	942502	147930	728378	362054	0	15.7	900	0	0	5913699
PSC	0	PI533976	26309071	1119739	509104	1108998	519845	0	22.7	4032	0	0	2922291
PSC	0	PI533977	21014311	972312	153076	756264	369124	0	7.5	1136	0	0	8720506
PSC	0	PI533978	18212036	913311	118749	691949	340111	0	5.1	8075	0	0	11616109
PSC	0	PI533979	26802023	1019691	455910	998216	477385	0	29.0	2978	0	0	2582581
PSC	0	PI533980	26029179	1262614	496275	1198196	560693	0	25.9	2917	0	0	3072137
PSC	0	PI533981	24050409	854014	149035	669299	333750	0	14.8	2240	0	0	5806747
PSC	0	PI533982	23759360	948572	153608	737687	364493	0	21.5	4086	0	0	5998665
PSC	0	PI533983	22201667	962662	155531	751832	366361	0	8.3	1970	0	0	7540345
PSC	0	PI533984	23270044	1094200	178304	855529	416975	0	14.9	10288	0	0	6317657
PSC	0	PI533985	25894093	1276714	458292	1177799	557207	0	23.3	12190	0	0	3231106
PSC	0	PI533986	26330444	1163471	404434	1066678	501227	0	21.8	8858	0	0	2961856
PSC	0	PI533987	26174775	1215195	397332	1095877	516650	0	20.2	4192	0	0	3072903
PSC	0	PI533988	13117287	495268	71487	380599	186156	0	3.3	4040	0	0	17176163
PSC	0	PI533989	26364779	1124021	544698	1134604	534115	0	26.8	4081	0	0	2826707
PSC	0	PI533990	13624314	571731	83152	440633	214250	0	3.5	2521	0	0	16581008
PSC	0	PI533991	26274194	1086243	451530	1050049	487724	0	21.8	2217	0	0	3048238
PSC	0	PI533992	18934949	940861	122470	712320	351011	0	5.4	5222	0	0	10861925
PSC	0	PI533993	23504945	1174905	194669	921921	447653	0	26.7	1329	0	0	5985686
