PI656052	0.036323
PI656053	0.0198958
PI656054	0.0505576
PI656055	0.0371598
PI656056	0.033909
PI656057	0.0326842
PI656058	0.0308024
PI656059	0.0241414
PI656060	0.0297093
PI656061	0.0348162
PI656062	0.0453518
PI656063	0.0369419
PI656064	0.0584593
PI656065	0.045018
PI656066	0.0568114
PI656067	0.056878
PI656068	0.0318042
PI656069	0.0392454
PI656070	0.0368564
PI656071	0.0451052
PI656072	0.0583046
PI656073	0.0475193
PI656074	0.0464731
PI656075	0.0375434
PI656076	0.0385429
PI656077	0.0398322
PI656078	0.0831056
PI656079	0.0470413
PI656080	0.0842321
PI656081	0.07149
PI656082	0.0500539
PI656083	0.0282105
PI656085	0.0329539
PI656086	0.0495626
PI656087	0.0403428
PI656088	0.0587101
PI656089	0.0518639
PI656090	0.0566162
PI656091	0.0489241
PI656092	0.0508137
PI656093	0.0364093
PI656094	0.0405949
PI656095	0.0560327
PI656096	0.0505473
PI656097	0.0499765
PI656098	0.0414466
PI656099	0.05479
PI656100	0.0543292
PI656101	0.0437327
PI656102	0.0420087
PI656103	0.0495182
PI656104	0.0465387
PI656105	0.0331626
PI656106	0.0362021
PI656107	0.0399701
PI656108	0.0510084
PI656109	0.052956
PI656110	0.0696587
PI656111	0.043608
PI656112	0.0404285
PI656114	0.045326
PI656115	0.0515923
PI656116	0.0514337
PI656118	0.0412921
PI656119	0.0464748
PI656120	0.039172
PI656121	0.0471943
PI659691	0.0387525
PI659694	0.0497978
PI659695	0.0588932
PI659696	0.0432405
PI659753	0.0518351
SC0003	0.0359632
SC0027	0.0441659
SC0041	0.0301751
SC0092	0.0363549
SC0138	0.0481501
SC0150	0.042079
SC0156	0.0496017
SC0157	0.0382877
SC0159	0.0469318
SC0178	0.0428757
SC0179	0.0370955
SC0191	0.0370827
SC0201	0.0396699
SC0236	0.0367432
SC0247	0.0419497
SC0249	0.0360909
SC0263	0.0360227
SC0266	0.0410435
SC0276	0.0442778
SC0287	0.0401157
SC0297	0.0448144
SC0314	0.0267438
SC0343	0.0352046
SC0371	0.0403972
SC0400	0.0393202
SC0409	0.0423952
SC0412	0.0357761
SC0436	0.0393088
SC0445	0.0382402
SC0448	0.0403218
SC0456	0.0325457
SC0458	0.0340835
SC0470	0.0380388
SC0479	0.0385101
SC0505	0.0521544
SC0517	0.0356955
SC0521	0.0416158
SC0540	0.0423661
SC0542	0.0256846
SC0547	0.0495834
SC0550	0.0763352
SC0551	0.0441026
SC0556	0.027393
SC0581	0.0338206
SC0582	0.0398778
SC0602	0.0317236
SC0604	0.0217876
SC0615	0.044615
SC0616	0.043055
SC0618	0.0426668
SC0631	0.025322
SC0636	0.0345871
SC0652	0.0366424
SC0685	0.0346085
SC0713	0.0368179
SC0741	0.0424069
SC0747	0.0337234
SC0753	0.0227645
SC0777	0.0311668
SC0814	0.0417719
SC0823	0.0517697
SC0834	0.0429142
SC0837	0.0339216
SC0847	0.0433946
SC0848	0.047752
SC0854	0.0359412
SC0858	0.03552
SC0860	0.0334345
SC0864	0.0340579
SC0868	0.029821
SC0870	0.0423065
SC0871	0.0385443
SC0877	0.0363173
SC0878	0.0377531
SC0893	0.0326618
SC0895	0.0379897
SC0914	0.0287498
SC0921	0.0388888
SC0923	0.0354435
SC0965	0.0352157
SC0999	0.0522039
SC1021	0.0434814
SC1023	0.0465778
SC1024	0.0453645
SC1058	0.0417284
SC1082	0.0402384
SC1097	0.0408446
SC1107	0.0338133
SC1114	0.0282668
SC1119	0.0395493
SC1120	0.0286918
SC1133	0.0245092
SC1166	0.0450271
SC1170	0.0378617
SC1178	0.0364409
SC1193	0.0397946
SC1216	0.0405482
SC1442	0.0372555
SC1446	0.0396656
Wild_PI156549	0.0899047
